X_follower_count,X_following_count,X_listed_count,X_mentions_received,X_retweets_received,X_mentions_sent,X_retweets_sent,X_posts,X_network_feature_1,X_network_feature_2,X_network_feature_3,Y_follower_count,Y_following_count,Y_listed_count,Y_mentions_received,Y_retweets_received,Y_mentions_sent,Y_retweets_sent,Y_posts,Y_network_feature_1,Y_network_feature_2,Y_network_feature_3,X_social_than_Y?
4810,465,116,10.02392453,2.815791795,0.201006717,0.201006717,0.201006717,32,23,307.5909091,4373,261,185,14.7246039,0.201006717,8.062284731,1.721510214,5.127441635,31,129.6956522,5589.869565,1
21641,1219,248,180.9130117,51.59658351,11.4186573,2.222317644,10.35324005,379,38.44297082,1360.366048,2745553,7868,22749,699.6392503,214.1620422,1.208182301,0.201006717,4.784402684,1369,75.71822803,3735.916485,1
224196,312,6210,113.4505604,23.70811408,0.201006717,0.201006717,11.56595751,221,74.92523364,7241.663551,17842633,47004,90425,32754.3458,11457.9179,0.724300136,0.201006717,3.216496117,61023,30.57403878,1406.618332,0
14893,12392,887,97.06054124,26.38963534,35.77750344,3.696050027,27.87855665,178,204.7117647,10821.74706,374,967,26,1.103360956,0.620494729,1.669961725,0.679044281,1.66518135,12,21.5,152,1
1190,967,89,1.154993223,0.201006717,0.683872943,0.201006717,0.683872943,12,34.5,1236.5,10703,975,32,1.268843508,0.734925112,0.734925112,0.201006717,0.734925112,12,70.5,3482.5,1
304,574,21,6.907297033,0.554611282,1.620969502,0.683872943,2.553333489,22,26.75,603.9166667,3924,1479,185,4.808424407,2.323892059,0.201006717,0.201006717,0.201006717,19,38.77777778,929,0
4607,122,187,14.67525233,8.794994629,0.201006717,0.201006717,4.184033915,35,32.44,428.76,4491425,796,29896,8999.992502,4413.143795,53.93384949,25.25656545,58.13964391,16656,42.74772633,2236.420734,0
615,653,54,23.5544128,2.100972231,11.28912418,3.733010817,11.73089019,44,96.5,2535.852941,1641085,735,14363,10474.5821,2161.167452,35.27222334,6.785659921,13.24441173,15112,29.58360203,1279.680529,0
25410,20912,481,2.965186451,1.433631996,2.167308424,2.167308424,5.065488764,17,248.5714286,9970.714286,263624,799,8825,220.8205198,53.11424655,3.247667588,0.201006717,2.237242936,464,116.043573,2636.679739,0
5201,2235,233,46.00879423,27.05900546,9.698784752,5.17659719,8.742394816,105,116.5876289,2262.690722,3774,743,242,10.54124107,3.202317138,4.676665121,0.201006717,3.19307734,28,159.4444444,4603.888889,0
163195,946,4495,364.3511368,156.0864047,23.21533608,7.18003958,19.21030904,698,102.9386591,1839.650499,5695,982,497,60.26244179,3.299955297,10.62478904,0.201006717,9.638285897,121,244.2252252,7557.405405,1
3814,743,242,10.54124107,3.202317138,4.676665121,0.201006717,3.19307734,28,159.4444444,4603.888889,608,640,31,25.06595278,0.201006717,6.13916823,0.201006717,5.529524167,40,73.63636364,1483.636364,1
373,582,26,0.201006717,0.201006717,0.201006717,0.201006717,1.216560168,10,20,30,804,519,28,0.612146918,0.612146918,0.201006717,0.201006717,3.243961774,11,69,4999,0
1093,121,60,5.436562676,1.864915476,0.201006717,0.201006717,0.201006717,20,41.5,1442.3,871662,180,13858,266.4266898,112.0554946,5.245100581,2.242320447,5.245100581,572,155.1584507,5217.5,0
265308,249,571,1263.831893,915.2970997,10.92197098,0.201006717,14.996253,2613,23.82631383,536.6921357,3116,3272,67,8.2499951,5.142225602,0.201006717,0.201006717,2.218135957,27,25,561.9444444,1
1424874,378,6116,925.0145979,270.608244,0.669531334,0.669531334,0.669531334,1742,63.96230725,6022.778983,3742359,58151,29129,2674.293781,551.3172054,16.83202443,3.119043788,8.592117991,3692,63.95705851,5158.202362,0
130900,3434,469,185.7393022,33.07696777,5.096095231,0.201006717,6.07337595,365,122.5730028,10511.73554,54,119,21,1.153743165,0.201006717,0.201006717,0.201006717,0.201006717,12,53.5,659,1
317,392,28,0.603965228,0.201006717,0.669531334,0.201006717,1.133370704,11,112,1329,4491425,796,29896,8999.992502,4413.143795,53.93384949,25.25656545,58.13964391,16656,42.74772633,2236.420734,0
263664,799,8825,220.8205198,53.11424655,3.247667588,0.201006717,2.237242936,464,116.043573,2636.679739,392748,9404,3374,517.0478479,248.9430809,14.94267925,1.191924161,21.99826724,983,61.01621074,3072.892604,0
470976,362,7115,2011.776825,881.6493624,12.39385883,5.795332475,35.94256068,4009,59.06679861,2498.15141,11028,200,467,5.857949021,1.760393557,0.201006717,0.201006717,1.181717852,19,39.5,1809.7,1
28566,26745,890,6.566933685,0.201006717,2.736421078,0.201006717,3.711957671,22,40.58333333,1594.833333,28342,8441,1052,33.80430204,8.008318046,0.201006717,0.201006717,0.679044281,88,45.5125,1525.125,0
392788,9404,3374,517.0478479,248.9430809,14.94267925,1.191924161,21.99826724,983,61.01621074,3072.892604,1053,1014,51,0.201006717,0.201006717,2.268539049,0.201006717,3.274698694,10,20,30,1
1253,729,87,1.162007568,1.162007568,3.285572519,0.201006717,4.306306575,12,20.5,347.5,138245,820,1435,534.8730225,257.4157655,64.76310231,6.990685336,53.2169396,862,47.47856315,4375.216686,0
186607,90802,3186,978.2127575,151.5377553,0.201006717,0.201006717,0.201006717,774,329.2204929,20386.01556,120782,508,6268,1320.768172,291.0786626,10.05995178,4.62778029,12.61023224,2312,80.59658849,2043.164606,1
2260711,273,12700,27161.25888,3766.180031,54.36560319,26.19676664,36.69944363,35655,36.87001748,2122.420044,47016,7854,3666,160.8491502,46.51850986,9.004702262,0.201006717,11.05499653,322,219.3955696,4123.158228,1
1445570,300,6757,104.3581791,27.12944469,6.927122685,2.124240345,5.542540025,229,280.739726,13683.17352,25370,20912,481,2.965186451,1.433631996,2.167308424,2.167308424,5.065488764,17,248.5714286,9970.714286,1
163195,946,4495,364.3511368,156.0864047,23.21533608,7.18003958,19.21030904,698,102.9386591,1839.650499,6242,591,241,10.15896838,2.107009979,4.179587504,1.674878475,2.695509437,26,43.17647059,785.1176471,1
263664,799,8825,220.8205198,53.11424655,3.247667588,0.201006717,2.237242936,464,116.043573,2636.679739,48721,22885,952,123.8496085,37.15780218,0.201006717,0.201006717,0.201006717,239,100.3433476,4461.682403,1
1344,471,64,1.110408336,0.201006717,0.201006717,0.201006717,1.191924161,12,856,11477.5,345,509,36,0.201006717,0.201006717,0.201006717,0.201006717,0.201006717,10,20,30,0
1796768,324,14785,4299.305207,280.7861819,2.178009052,0.201006717,4.62299091,6996,64.92721609,2185.68819,3317878,98,58690,8362.380732,4400.014053,36.75994097,27.73430451,63.58557485,13301,44.44649639,1506.280959,0
58140,46,2983,197.9084817,55.59519268,1.592524828,0.664846087,0.664846087,440,261.6804598,8520.301149,242539,7601,3722,485.267271,213.3527783,14.39666088,4.08102217,20.14784271,904,83.09899889,8683.065628,1
723850,368,7277,3390.860389,634.92733,7.162113639,3.716452541,12.9681719,5220,33.59848771,1366.213611,120782,508,6268,1320.768172,291.0786626,10.05995178,4.62778029,12.61023224,2312,80.59658849,2043.164606,1
41815,225,1376,3059.286115,565.7170002,153.6190289,10.78434219,208.877251,3317,70.13204173,3615.789866,3774,743,242,10.54124107,3.202317138,4.676665121,0.201006717,3.19307734,28,159.4444444,4603.888889,1
6169,422,437,16.9718354,6.570116956,1.17191074,0.201006717,1.17191074,42,165.65625,2881.40625,2745553,7868,22749,699.6392503,214.1620422,1.208182301,0.201006717,4.784402684,1369,75.71822803,3735.916485,1
414,967,26,1.103360956,0.620494729,1.669961725,0.679044281,1.66518135,12,21.5,152,3648,3381,105,5.587154402,2.805405259,5.188178535,1.196300387,7.604286832,21,29.41666667,519.0833333,0
67786,30563,1968,97.5308344,28.05822664,24.49246641,0.201006717,18.00020742,200,173.703125,4421.677083,7360349,135,43610,24946.30013,19194.00215,10.64789459,2.707247054,16.53247746,46916,27.32031992,868.4865891,1
143151,128726,8762,1748.425746,695.2613345,8.996941239,0.201006717,69.95595545,2777,125.7347811,5306.96262,7281,375,437,17.57333118,11.7524619,0.734925112,0.201006717,0.734925112,50,99.125,1871.3,1
17028,6755,471,0.664846087,0.201006717,0.201006717,0.201006717,6.685997021,11,150,2904,6241,595,499,135.1547653,53.8479811,3.666535634,0.693677084,9.548101579,240,229.7296137,5642.39485,1
4607,122,187,14.67525233,8.794994629,0.201006717,0.201006717,4.184033915,35,32.44,428.76,96541,127,383,163.1234685,86.64292991,13.18049022,4.678266476,24.17928922,306,29.20875421,2142.074074,0
1318,973,68,6.620150675,1.867518377,2.109646402,0.201006717,3.613645073,24,201.1333333,2286.4,601,441,36,6.103363325,2.525944926,2.264137178,0.201006717,2.239747531,22,127.1666667,14043.41667,0
11197,1540,494,81.18502482,11.84601761,39.29612891,3.723530414,24.52205843,138,127.4318182,2511.136364,4567,122,187,14.67525233,8.794994629,0.201006717,0.201006717,4.184033915,35,32.44,428.76,1
26871,24827,164,16.29743965,15.41495071,2.117985636,2.117985636,84.94342531,22,141.6428571,15794.21429,333,582,26,0.201006717,0.201006717,0.201006717,0.201006717,1.216560168,10,20,30,1
5922568,523,7614,131516.8071,64108.11119,3.224820221,0.201006717,5.263213509,187684,26.01569385,1229.636812,67746,30563,1968,97.5308344,28.05822664,24.49246641,0.201006717,18.00020742,200,173.703125,4421.677083,1
1770,580,171,10.32369657,2.363249976,4.648224906,1.217791339,7.627321654,24,114.5,1853.428571,196702,2379,4646,1421.4982,620.4394442,19.47019461,10.18535163,34.05645218,2699,59.55689718,2069.958288,0
3166463,316,623,2506.690858,1960.241853,25.92685046,4.760036155,201.0755933,4811,27.90617384,1724.698822,499,513,36,4.431446838,1.07624353,0.201006717,0.201006717,0.724300136,20,111.9,2808.9,1
2701,2878,215,31.51625244,10.63870879,28.35659962,2.737559024,13.24330912,70,109.031746,3323.31746,3732,325,123,34.29687025,5.435064444,11.75792759,1.221637679,7.167191034,71,99.40322581,5951.354839,0
304,381,29,13.05158482,2.315950475,2.665795919,0.703680288,3.134320536,31,94.33333333,2168.238095,1281,1543,79,0.595946354,0.595946354,0.201006717,0.201006717,0.201006717,11,20,42,1
6169,422,437,16.9718354,6.570116956,1.17191074,0.201006717,1.17191074,42,165.65625,2881.40625,48787,898,1256,494.4774908,148.2069845,6.06339131,3.633492227,42.35139216,1007,52.90277778,1901.071429,0
1445570,300,6757,104.3581791,27.12944469,6.927122685,2.124240345,5.542540025,229,280.739726,13683.17352,277,392,28,0.603965228,0.201006717,0.669531334,0.201006717,1.133370704,11,112,1329,1
44084,3014,3476,447.8290517,171.2103525,47.37734163,18.52048936,42.10061936,881,352.8233296,9048.235561,11334,413,694,4.327884354,2.599406248,0.201006717,0.201006717,0.201006717,19,43.4,673.5,1
39312,888,1630,80.99004141,17.88721383,6.455353801,1.128685458,2.140641417,173,152.0306748,2961.515337,265268,249,571,1263.831893,915.2970997,10.92197098,0.201006717,14.996253,2613,23.82631383,536.6921357,0
85188,67087,5123,300.6809122,136.2347315,10.96069795,0.201006717,143.7585475,578,225.8832753,9610.39547,889310,223,5666,6474.627746,3928.580374,36.23456273,1.705204271,180.2916827,10963,30.02859198,1210.805341,1
32392,2662,1081,129.2837635,42.9842617,44.50057532,1.16673917,55.02567509,281,204.2977941,7275.231618,8130,750,979,14.7372858,4.176749594,3.19759572,1.191624025,2.665698888,39,225.5333333,4332.466667,0
282355,2154,1684,77.62561886,28.32207989,15.03779781,1.67588317,10.02035749,178,399.3117647,32050.81176,454,195,34,0.201006717,0.201006717,0.698653552,0.201006717,0.698653552,10,20,30,1
6046,946,212,30.10041602,6.661656753,1.674337951,0.698653552,1.176691116,78,70.64705882,1513.985294,1259686,377,6129,1817.298643,422.6673419,24.04356244,15.13128588,25.5847629,3376,30.04866608,1356.842861,0
41815,225,1376,3059.286115,565.7170002,153.6190289,10.78434219,208.877251,3317,70.13204173,3615.789866,47016,7854,3666,160.8491502,46.51850986,9.004702262,0.201006717,11.05499653,322,219.3955696,4123.158228,0
1404,415,42,25.71068394,12.42839909,6.45320101,3.075767078,6.502912952,45,63.31428571,2021.171429,488563,38897,6686,89.85917009,10.28713155,4.599331504,1.142883651,4.594551128,180,416.4327485,14255.17544,0
638333,190,1512,41355.76689,11213.9289,2.652173998,0.201006717,67.3658041,56206,20.94757541,510.5420134,8168498,116,25948,5643.388468,1575.022548,5.210421326,1.16673917,4.763374224,9906,31.97713598,2086.461592,0
162,283,25,2.890347072,0.201006717,0.201006717,0.201006717,1.206353858,15,116.6,1444.2,2661,2878,215,31.51625244,10.63870879,28.35659962,2.737559024,13.24330912,70,109.031746,3323.31746,0
177,76,22,0.201006717,0.201006717,0.201006717,0.201006717,0.68875038,10,20,30,4491425,796,29896,8999.992502,4413.143795,53.93384949,25.25656545,58.13964391,16656,42.74772633,2236.420734,0
392788,9404,3374,517.0478479,248.9430809,14.94267925,1.191924161,21.99826724,983,61.01621074,3072.892604,1912242,33435,14911,76319.07722,263.9088914,4.346482805,1.247593556,8.286230486,21974,39.24536275,1057.420978,0
221051,946,8633,7866.476015,3148.772901,0.679044281,0.201006717,25.47466019,10570,62.96207826,1528.355423,501053,3329,6714,615.6107825,145.0501404,4.207288226,1.208182301,5.664802753,1103,90.65880218,4420.37931,1
2253,500,180,7.696625752,1.422137655,7.17000928,5.147438824,6.576819427,28,82.5,911.4444444,6196,1000,387,12.30414157,2.179709608,0.201006717,0.201006717,0.201006717,32,131.4347826,3181.608696,0
6169,422,437,16.9718354,6.570116956,1.17191074,0.201006717,1.17191074,42,165.65625,2881.40625,30,47,22,15.38164746,0.554611282,2.663015959,0.201006717,5.661253603,16,22,126.1666667,1
723850,368,7277,3390.860389,634.92733,7.162113639,3.716452541,12.9681719,5220,33.59848771,1366.213611,614699,440,5749,399.2365924,135.6249389,18.73238448,0.719067202,8.188975105,679,59.19374069,2595.612519,1
6281,595,499,135.1547653,53.8479811,3.666535634,0.693677084,9.548101579,240,229.7296137,5642.39485,102126,333,990,3458.903268,1527.319479,61.65995332,17.13673384,186.6231427,4077,32.31026948,1666.379704,0
508263,594,16358,7238.62154,1756.620468,15.6573514,4.535148519,47.24264771,12463,67.61790808,2344.93336,760,1037,49,4.584929025,0.624731982,10.27071572,4.064917479,8.846311587,21,212.3636364,3885.727273,1
747,54,57,41.23829527,24.73769078,15.56630591,7.396390975,22.75657685,64,67.21818182,820.6363636,98798,2394,5630,771.5907106,344.3668601,16.72222551,10.18440145,21.55483797,1340,81.63973314,2110.33358,0
1404373,603,20077,1935.441283,1158.862255,8.947596984,1.611360464,12.48361188,4037,77.64383892,3231.293706,7281,375,437,17.57333118,11.7524619,0.734925112,0.201006717,0.734925112,50,99.125,1871.3,1
263664,799,8825,220.8205198,53.11424655,3.247667588,0.201006717,2.237242936,464,116.043573,2636.679739,154840,10653,2930,277.5154849,100.337396,7.115663599,0.683872943,7.62770002,552,146.0718232,6332.39779,1
1404373,603,20077,1935.441283,1158.862255,8.947596984,1.611360464,12.48361188,4037,77.64383892,3231.293706,4321492,299,32761,14137.18816,7546.497518,4.203988045,0.679044281,20.43306335,25323,31.30328061,1434.195349,0
627999,150906,6840,492.8076911,149.410859,42.52187799,2.641362068,30.55613155,693,255.7872648,12007.04342,665,602,53,2.302726403,0.201006717,1.147521094,0.201006717,1.138103276,12,30,632.5,1
356762,2110,2824,49.6478207,8.936252068,4.288812714,1.211533432,3.254077815,102,278.2553191,8163,1404333,603,20077,1935.441283,1158.862255,8.947596984,1.611360464,12.48361188,4037,77.64383892,3231.293706,0
1126,770,53,5.392939071,1.605237237,1.645807032,0.201006717,1.177282415,20,41.3,652,1525,458,133,4.843482861,0.591996957,1.147521094,0.201006717,1.15230147,21,77.18181818,896.1818182,0
1097185,870,10611,146.3313548,39.79673281,0.201006717,0.201006717,0.703680288,298,33.70989761,792.6143345,1607551,133,9896,779.0662393,435.2568843,0.719067202,0.201006717,1.699580264,1716,29.9790332,804.3989517,1
102166,333,990,3458.903268,1527.319479,61.65995332,17.13673384,186.6231427,4077,32.31026948,1666.379704,3166423,316,623,2506.690858,1960.241853,25.92685046,4.760036155,201.0755933,4811,27.90617384,1724.698822,1
265308,249,571,1263.831893,915.2970997,10.92197098,0.201006717,14.996253,2613,23.82631383,536.6921357,4770,465,116,10.02392453,2.815791795,0.201006717,0.201006717,0.201006717,32,23,307.5909091,1
298718,591,6229,986.5127587,413.3211043,8.230424562,1.709078204,6.150925619,2031,95.97009804,3895.446569,877,453,72,21.81269839,4.718048138,7.950354128,2.24883584,5.271894314,42,86.91176471,1149.441176,1
7360389,135,43610,24946.30013,19194.00215,10.64789459,2.707247054,16.53247746,46916,27.32031992,868.4865891,6129,422,437,16.9718354,6.570116956,1.17191074,0.201006717,1.17191074,42,165.65625,2881.40625,1
1483,289,133,0.679044281,0.201006717,0.719067202,0.201006717,1.734569365,11,20,30,41775,225,1376,3059.286115,565.7170002,153.6190289,10.78434219,208.877251,3317,70.13204173,3615.789866,0
100886,184,1801,1024.888986,287.7865282,9.179513243,3.689863415,10.2217012,1753,50.7592068,1281.028329,2706,1758,40,8.474103508,0.642113343,1.172204904,0.201006717,1.674878475,28,104.9444444,2686.888889,1
9542870,2109,17917,8672.716573,1337.141602,14.75399194,3.676761442,6.227250269,12262,36.38513842,3443.41185,103617,53508,3157,96.09740423,50.18588935,0.201006717,0.201006717,0.201006717,213,50.09313725,3247.367647,1
23280,535,846,236.1048637,113.3365853,12.74641075,1.681439489,19.65400989,476,125.2106383,3619.004255,41377,111,737,65.09930548,33.05569173,9.181460925,3.174730368,21.66475102,132,34.99186992,2074.910569,0
9562,52,233,104.3341369,46.36457686,0.724300136,0.201006717,13.61209052,205,31.67857143,594.0408163,186567,90802,3186,978.2127575,151.5377553,0.201006717,0.201006717,0.201006717,774,329.2204929,20386.01556,0
480462,11988,16314,3591.051093,1371.150088,9.069974888,2.636280445,31.65183114,6877,80.81466192,2725.612527,125522,13741,10893,535.4076653,188.7761361,21.97257288,2.720409299,22.33680911,1073,249.7641597,6758.430826,1
25410,20912,481,2.965186451,1.433631996,2.167308424,2.167308424,5.065488764,17,248.5714286,9970.714286,7360349,135,43610,24946.30013,19194.00215,10.64789459,2.707247054,16.53247746,46916,27.32031992,868.4865891,0
723850,368,7277,3390.860389,634.92733,7.162113639,3.716452541,12.9681719,5220,33.59848771,1366.213611,221011,946,8633,7866.476015,3148.772901,0.679044281,0.201006717,25.47466019,10570,62.96207826,1528.355423,1
32392,2662,1081,129.2837635,42.9842617,44.50057532,1.16673917,55.02567509,281,204.2977941,7275.231618,44037,153,2364,90.40844304,40.73793376,2.232316725,0.201006717,1.719436844,198,132.1914894,2152.702128,0
494,195,34,0.201006717,0.201006717,0.698653552,0.201006717,0.698653552,10,20,30,1834017,813,30642,3348.533818,776.8528545,58.66370361,14.61658689,35.31941925,6271,73.22601447,2692.894778,0
47056,7854,3666,160.8491502,46.51850986,9.004702262,0.201006717,11.05499653,322,219.3955696,4123.158228,158477,154197,1610,599.2157581,160.3805728,0.201006717,0.201006717,0.201006717,801,142.252802,11544.81196,1
917,453,72,21.81269839,4.718048138,7.950354128,2.24883584,5.271894314,42,86.91176471,1149.441176,41775,225,1376,3059.286115,565.7170002,153.6190289,10.78434219,208.877251,3317,70.13204173,3615.789866,0
1352398,371,15667,38259.69732,29105.46798,4.130836066,1.161910507,32.563005,52590,23.0924477,627.5636364,614699,440,5749,399.2365924,135.6249389,18.73238448,0.719067202,8.188975105,679,59.19374069,2595.612519,1
131970,404,6994,1303.530268,340.3062888,9.603839686,0.683872943,14.10808833,2345,79.58900634,1870.874419,488563,38897,6686,89.85917009,10.28713155,4.599331504,1.142883651,4.594551128,180,416.4327485,14255.17544,1
6281,595,499,135.1547653,53.8479811,3.666535634,0.693677084,9.548101579,240,229.7296137,5642.39485,1706198,442,12158,1675.160105,187.1396963,15.24251873,5.218119981,9.732541981,2607,41.28910134,1967.639388,0
1040279,765,13695,2840.876081,1147.185391,5.614883563,1.720713758,18.05743665,4980,103.0368755,4554.141554,173882,2844,16348,693.0949965,171.5942614,13.62594777,2.675830452,15.14937338,1333,288.1329827,9337.214876,1
242579,7601,3722,485.267271,213.3527783,14.39666088,4.08102217,20.14784271,904,83.09899889,8683.065628,1481389,147561,15063,19804.14076,10024.11175,20.87692078,0.201006717,386.1448365,28574,30.96414426,1065.955493,0
739631,10763,1299,204.0535002,193.5426371,3.074643632,2.108716077,6.935507964,442,31.19168591,996.1939954,804,932,52,2.67382835,0.724300136,2.118425117,0.674263905,1.645167929,14,20,98.5,1
232803,360,7939,350.5295525,200.9616395,6.216980954,3.22943365,8.803837402,689,67.0969163,2404.155653,5161,2235,233,46.00879423,27.05900546,9.698784752,5.17659719,8.742394816,105,116.5876289,2262.690722,0
273,208,29,0.698653552,0.698653552,0.201006717,0.201006717,0.201006717,11,97,3077,4491425,796,29896,8999.992502,4413.143795,53.93384949,25.25656545,58.13964391,16656,42.74772633,2236.420734,0
3574,1921,34,1.914228354,0.201006717,0.201006717,0.201006717,0.201006717,14,105,1972.75,601,441,36,6.103363325,2.525944926,2.264137178,0.201006717,2.239747531,22,127.1666667,14043.41667,0
329,80,35,0.588087055,0.588087055,0.201006717,0.201006717,0.201006717,11,21,67,1259686,377,6129,1817.298643,422.6673419,24.04356244,15.13128588,25.5847629,3376,30.04866608,1356.842861,0
173922,2844,16348,693.0949965,171.5942614,13.62594777,2.675830452,15.14937338,1333,288.1329827,9337.214876,1097145,870,10611,146.3313548,39.79673281,0.201006717,0.201006717,0.703680288,298,33.70989761,792.6143345,1
677,2033,23,4.44635774,0.655615684,14.09971731,2.591873526,8.10453426,19,34.55555556,368.7777778,33679,29367,903,256.8297081,47.83926133,13.11251004,0.679044281,24.58441076,238,92.77922078,3522.194805,0
4413,261,185,14.7246039,0.201006717,8.062284731,1.721510214,5.127441635,31,129.6956522,5589.869565,186567,90802,3186,978.2127575,151.5377553,0.201006717,0.201006717,0.201006717,774,329.2204929,20386.01556,0
3688,3381,105,5.587154402,2.805405259,5.188178535,1.196300387,7.604286832,21,29.41666667,519.0833333,143111,128726,8762,1748.425746,695.2613345,8.996941239,0.201006717,69.95595545,2777,125.7347811,5306.96262,0
20338,1608,675,68.56758007,42.63440392,2.695934932,1.201428165,2.731843777,167,105.5786164,1958.503145,146308,49306,9412,292.6224532,168.902038,2.616711055,0.201006717,8.071651873,610,74.80230643,1983.62603,1
2520,397,139,2.252948261,0.646568966,0.674263905,0.674263905,1.192324391,15,80.6,2013,1607551,133,9896,779.0662393,435.2568843,0.719067202,0.201006717,1.699580264,1716,29.9790332,804.3989517,0
638333,190,1512,41355.76689,11213.9289,2.652173998,0.201006717,67.3658041,56206,20.94757541,510.5420134,15012,1985,690,197.0148337,41.91541785,51.29282822,1.679017817,46.70292482,360,103.4039548,3163.562147,0
34513,29848,1709,30.86099523,7.96805761,16.4086624,0.664846087,13.97762991,76,95.53030303,1946.893939,7281,375,437,17.57333118,11.7524619,0.734925112,0.201006717,0.734925112,50,99.125,1871.3,0
47056,7854,3666,160.8491502,46.51850986,9.004702262,0.201006717,11.05499653,322,219.3955696,4123.158228,154840,10653,2930,277.5154849,100.337396,7.115663599,0.683872943,7.62770002,552,146.0718232,6332.39779,0
125562,13741,10893,535.4076653,188.7761361,21.97257288,2.720409299,22.33680911,1073,249.7641597,6758.430826,470936,362,7115,2011.776825,881.6493624,12.39385883,5.795332475,35.94256068,4009,59.06679861,2498.15141,0
220292,397,1082,905.0945614,280.0150688,26.87804412,6.087386529,27.29596401,1806,33.66191781,1405.807671,203798,1109,5459,2086.471907,1116.427312,41.28728659,2.742415742,44.46277192,3058,79.96437824,1584.076101,0
1093,121,60,5.436562676,1.864915476,0.201006717,0.201006717,0.201006717,20,41.5,1442.3,78093,719,3700,331.1889671,178.2863128,10.37253369,4.83366274,14.35872757,692,102.9869565,3807.766667,0
844,519,28,0.612146918,0.612146918,0.201006717,0.201006717,3.243961774,11,69,4999,67746,30563,1968,97.5308344,28.05822664,24.49246641,0.201006717,18.00020742,200,173.703125,4421.677083,0
162,283,25,2.890347072,0.201006717,0.201006717,0.201006717,1.206353858,15,116.6,1444.2,266417,1632,6754,1321.794526,594.1806654,56.51599993,1.679364687,41.44532998,2386,86.39598997,2736.108187,0
2307895,369,12600,1060.169724,379.8954777,9.655440969,0.201006717,6.260893125,2174,100.9147675,9308.512306,2632017,45,37861,1115.458481,390.83538,0.201006717,0.201006717,0.201006717,2401,82.33388023,3567.859311,1
804444,1410,15163,13762.96599,10027.28459,45.36626253,4.771075947,36.8419624,23968,41.32498769,1443.825398,665,602,53,2.302726403,0.201006717,1.147521094,0.201006717,1.138103276,12,30,632.5,1
9562,52,233,104.3341369,46.36457686,0.724300136,0.201006717,13.61209052,205,31.67857143,594.0408163,10280,5665,628,149.075931,69.49741224,0.201006717,0.201006717,6.637290508,236,93.37444934,4163.123348,0
3814,743,242,10.54124107,3.202317138,4.676665121,0.201006717,3.19307734,28,159.4444444,4603.888889,49336,42299,1466,0.904679801,0.551075236,0.201006717,0.201006717,0.201006717,12,63,1681.5,1
224196,312,6210,113.4505604,23.70811408,0.201006717,0.201006717,11.56595751,221,74.92523364,7241.663551,67746,30563,1968,97.5308344,28.05822664,24.49246641,0.201006717,18.00020742,200,173.703125,4421.677083,1
2745593,7868,22749,699.6392503,214.1620422,1.208182301,0.201006717,4.784402684,1369,75.71822803,3735.916485,374,967,26,1.103360956,0.620494729,1.669961725,0.679044281,1.66518135,12,21.5,152,1
871702,180,13858,266.4266898,112.0554946,5.245100581,2.242320447,5.245100581,572,155.1584507,5217.5,19572,17677,298,1145.749711,780.5873618,55.10408083,14.33511349,64.20381233,1772,43.46929577,1425.845634,1
185666,1041,15137,532.0277478,108.6904608,26.2238075,0.669531334,27.33034513,938,192.9862288,5351.646186,1213,729,87,1.162007568,1.162007568,3.285572519,0.201006717,4.306306575,12,20.5,347.5,1
1607591,133,9896,779.0662393,435.2568843,0.719067202,0.201006717,1.699580264,1716,29.9790332,804.3989517,266417,1632,6754,1321.794526,594.1806654,56.51599993,1.679364687,41.44532998,2386,86.39598997,2736.108187,1
804444,1410,15163,13762.96599,10027.28459,45.36626253,4.771075947,36.8419624,23968,41.32498769,1443.825398,238,342,23,1.167958775,0.201006717,0.201006717,0.201006717,0.724300136,12,186.5,11385,1
232803,360,7939,350.5295525,200.9616395,6.216980954,3.22943365,8.803837402,689,67.0969163,2404.155653,1404333,603,20077,1935.441283,1158.862255,8.947596984,1.611360464,12.48361188,4037,77.64383892,3231.293706,0
41417,111,737,65.09930548,33.05569173,9.181460925,3.174730368,21.66475102,132,34.99186992,2074.910569,206828,15236,2533,30.42021599,8.629317975,0.201006717,0.201006717,0.201006717,79,341.1884058,17484.11594,0
71,233,20,0.201006717,0.201006717,0.201006717,0.201006717,0.703680288,10,20,30,4373,261,185,14.7246039,0.201006717,8.062284731,1.721510214,5.127441635,31,129.6956522,5589.869565,0
488800,360,3693,2414.380154,1199.4432,1.68404405,1.186397215,14.08946909,3928,27.85981781,667.9832996,146308,49306,9412,292.6224532,168.902038,2.616711055,0.201006717,8.071651873,610,74.80230643,1983.62603,0
373,582,26,0.201006717,0.201006717,0.201006717,0.201006717,1.216560168,10,20,30,182608,1442,3851,291.6898194,148.0059153,47.09837859,0.201006717,31.90648511,577,296.4965157,8068.066202,0
110,186,20,0.713886597,0.201006717,0.679044281,0.201006717,2.238458671,11,192,4622,2273881,4564,11966,13564.81068,5889.04849,25.91144658,5.583721953,132.4124166,21688,26.85936431,1143.202016,0
1706238,442,12158,1675.160105,187.1396963,15.24251873,5.218119981,9.732541981,2607,41.28910134,1967.639388,828784,944,13129,748.7397385,190.5491224,5.146427821,3.174793178,4.628367335,1549,73.48880358,3801.863084,1
3163,1869,131,1.597210074,1.597210074,0.201006717,0.201006717,0.201006717,13,56,1550,747,949,46,1.979362247,0.612146918,2.113156973,0.201006717,1.639948072,14,61.25,552,1
